 Year ; Month ; Day ; FECHA completa ;Valor Neto; Margen ; Mar% ; Cantidad ; Costo Promedio ; Fecha con dia semana ; Semana del año ; DIA de la semana ; index 
2015;Agosto;5;5/Agosto/2015;29702635.00;$ 10,746,353.98;36.18%;33,580.19;$ 18,956,281.02;miércoles, 5 de agosto de 2015;32;miércoles;173
2015;Agosto;6;6/Agosto/2015;26155744.98;$ 11,684,788.55;44.67%;21,875.00;$ 14,470,956.43;jueves, 6 de agosto de 2015;32;jueves;174
2015;Agosto;7;7/Agosto/2015;28854503.00;$ 14,550,552.56;50.43%;21,385.00;$ 14,303,950.44;viernes, 7 de agosto de 2015;32;viernes;175
2015;Agosto;10;10/Agosto/2015;26179706.32;$ 9,365,268.39;35.77%;19,149.66;$ 16,814,437.93;lunes, 10 de agosto de 2015;33;lunes;176
2015;Agosto;11;11/Agosto/2015;35539980.00;$ 14,727,819.60;41.44%;30,240.00;$ 20,812,160.40;martes, 11 de agosto de 2015;33;martes;177
2015;Agosto;12;12/Agosto/2015;27842240.00;$ 11,748,412.77;42.20%;19,204.00;$ 16,093,827.23;miércoles, 12 de agosto de 2015;33;miércoles;178
2015;Agosto;13;13/Agosto/2015;29574891.00;$ 12,376,440.29;41.85%;30,046.00;$ 17,198,450.71;jueves, 13 de agosto de 2015;33;jueves;179
2015;Agosto;14;14/Agosto/2015;27378361.00;$ 10,255,946.17;37.46%;16,239.00;$ 17,122,414.83;viernes, 14 de agosto de 2015;33;viernes;180
2015;Agosto;17;17/Agosto/2015;33540675.00;$ 15,363,297.46;45.80%;22,697.00;$ 18,177,377.54;lunes, 17 de agosto de 2015;34;lunes;181
2015;Agosto;18;18/Agosto/2015;74063897.00;$ 23,101,594.23;31.19%;31,796.23;$ 50,962,302.77;martes, 18 de agosto de 2015;34;martes;182
2015;Agosto;19;19/Agosto/2015;43126147.62;$ 16,259,869.44;37.70%;51,926.00;$ 26,866,278.18;miércoles, 19 de agosto de 2015;34;miércoles;183
2015;Agosto;20;20/Agosto/2015;44869617.00;$ 15,079,569.82;33.61%;45,672.00;$ 29,790,047.18;jueves, 20 de agosto de 2015;34;jueves;184
2015;Agosto;21;21/Agosto/2015;29959523.00;$ 12,130,724.56;40.49%;31,590.00;$ 17,828,798.44;viernes, 21 de agosto de 2015;34;viernes;185
2015;Agosto;24;24/Agosto/2015;19295755.00;$ 8,196,751.38;42.48%;13,667.00;$ 11,099,003.62;lunes, 24 de agosto de 2015;35;lunes;186
2015;Agosto;25;25/Agosto/2015;54155011.00;$ 21,173,137.09;39.10%;42,566.00;$ 32,981,873.91;martes, 25 de agosto de 2015;35;martes;187
2015;Agosto;26;26/Agosto/2015;42388227.00;$ 16,976,616.84;40.05%;38,091.00;$ 25,411,610.16;miércoles, 26 de agosto de 2015;35;miércoles;188
2015;Agosto;27;27/Agosto/2015;42678995.00;$ 16,118,785.53;37.77%;40,924.00;$ 26,560,209.47;jueves, 27 de agosto de 2015;35;jueves;189
2015;Agosto;28;28/Agosto/2015;55335761.43;$ 16,822,964.28;30.40%;46,038.00;$ 38,512,797.15;viernes, 28 de agosto de 2015;35;viernes;190
2015;Agosto;29;29/Agosto/2015;2926931.00;$ 1,094,351.85;37.39%;9,650.00;$ 1,832,579.15;sábado, 29 de agosto de 2015;35;sábado;191
2015;Agosto;31;31/Agosto/2015;90828449.00;$ 28,978,270.83;31.90%;69,728.99;$ 61,850,178.17;lunes, 31 de agosto de 2015;36;lunes;192
2015;Septiembre;1;1/Septiembre/2015;47840327.00;$ 20,957,389.64;43.81%;41,418.00;$ 26,882,937.36;martes, 1 de septiembre de 2015;36;martes;193
2015;Septiembre;2;2/Septiembre/2015;37938736.00;$ 15,669,130.96;41.30%;37,182.00;$ 22,269,605.04;miércoles, 2 de septiembre de 2015;36;miércoles;194
2015;Septiembre;3;3/Septiembre/2015;38458948.00;$ 16,187,463.75;42.09%;36,230.00;$ 22,271,484.25;jueves, 3 de septiembre de 2015;36;jueves;195
2015;Septiembre;4;4/Septiembre/2015;29585764.00;$ 11,411,003.29;38.57%;40,294.00;$ 18,174,760.71;viernes, 4 de septiembre de 2015;36;viernes;196
2015;Septiembre;5;5/Septiembre/2015;103302.00;$ 30,333.98;29.36%;198.00;$ 72,968.02;sábado, 5 de septiembre de 2015;36;sábado;197
2015;Septiembre;7;7/Septiembre/2015;34060937.00;$ 13,658,160.96;40.10%;27,627.72;$ 20,402,776.04;lunes, 7 de septiembre de 2015;37;lunes;198
2015;Septiembre;8;8/Septiembre/2015;46965509.34;$ 19,809,350.49;42.18%;49,187.00;$ 27,156,158.85;martes, 8 de septiembre de 2015;37;martes;199
2015;Septiembre;9;9/Septiembre/2015;49285442.00;$ 19,776,374.50;40.13%;70,155.00;$ 29,509,067.50;miércoles, 9 de septiembre de 2015;37;miércoles;200
2015;Septiembre;10;10/Septiembre/2015;46322695.00;$ 19,009,182.50;41.04%;36,148.00;$ 27,313,512.50;jueves, 10 de septiembre de 2015;37;jueves;201
2015;Septiembre;11;11/Septiembre/2015;27594045.81;$ 12,365,637.36;44.81%;44,550.00;$ 15,228,408.45;viernes, 11 de septiembre de 2015;37;viernes;202
2015;Septiembre;12;12/Septiembre/2015;417971.00;$ 218,173.91;52.20%;307.00;$ 199,797.09;sábado, 12 de septiembre de 2015;37;sábado;203
2015;Septiembre;14;14/Septiembre/2015;41546139.82;$ 18,437,129.69;44.38%;51,016.00;$ 23,109,010.13;lunes, 14 de septiembre de 2015;38;lunes;204
2015;Septiembre;15;15/Septiembre/2015;35241538.95;$ 14,414,350.71;40.90%;35,331.96;$ 20,827,188.24;martes, 15 de septiembre de 2015;38;martes;205
2015;Septiembre;16;16/Septiembre/2015;34370288.86;$ 12,549,996.71;36.51%;25,418.00;$ 21,820,292.15;miércoles, 16 de septiembre de 2015;38;miércoles;206
2015;Septiembre;17;17/Septiembre/2015;7701816.00;$ 2,894,953.37;37.59%;24,727.00;$ 4,806,862.63;jueves, 17 de septiembre de 2015;38;jueves;207
2015;Septiembre;21;21/Septiembre/2015;34137647.00;$ 14,609,529.87;42.80%;43,529.53;$ 19,528,117.13;lunes, 21 de septiembre de 2015;39;lunes;208
2015;Septiembre;22;22/Septiembre/2015;38397468.00;$ 15,154,615.16;39.47%;34,922.00;$ 23,242,852.84;martes, 22 de septiembre de 2015;39;martes;209
2015;Septiembre;23;23/Septiembre/2015;34001513.00;$ 12,112,086.57;35.62%;39,333.00;$ 21,889,426.43;miércoles, 23 de septiembre de 2015;39;miércoles;210
2015;Septiembre;24;24/Septiembre/2015;29782771.21;$ 11,543,171.40;38.76%;24,696.00;$ 18,239,599.81;jueves, 24 de septiembre de 2015;39;jueves;211
2015;Septiembre;25;25/Septiembre/2015;31699449.00;$ 13,412,488.47;42.31%;40,403.00;$ 18,286,960.53;viernes, 25 de septiembre de 2015;39;viernes;212
2015;Septiembre;26;26/Septiembre/2015;98224.00;$ 55,898.53;56.91%;162.00;$ 42,325.47;sábado, 26 de septiembre de 2015;39;sábado;213
2015;Septiembre;28;28/Septiembre/2015;43863129.00;$ 16,758,689.82;38.21%;43,379.00;$ 27,104,439.18;lunes, 28 de septiembre de 2015;40;lunes;214
2015;Septiembre;29;29/Septiembre/2015;84968389.88;$ 22,449,108.09;26.42%;69,300.20;$ 62,519,281.79;martes, 29 de septiembre de 2015;40;martes;215
2015;Septiembre;30;30/Septiembre/2015;106528746.00;$ 38,921,969.66;36.54%;95,653.00;$ 67,606,776.34;miércoles, 30 de septiembre de 2015;40;miércoles;216
2015;Octubre;1;1/Octubre/2015;24800822.00;$ 11,872,739.66;47.87%;16,868.00;$ 12,928,082.34;jueves, 1 de octubre de 2015;40;jueves;217
2015;Octubre;2;2/Octubre/2015;28010823.50;$ 11,500,925.47;41.06%;40,417.00;$ 16,509,898.03;viernes, 2 de octubre de 2015;40;viernes;218
2015;Octubre;3;3/Octubre/2015;186200.00;$ 74,200.00;39.85%;2,800.00;$ 112,000.00;sábado, 3 de octubre de 2015;40;sábado;219
2015;Octubre;5;5/Octubre/2015;37246535.00;$ 15,127,010.18;40.61%;41,682.00;$ 22,119,524.82;lunes, 5 de octubre de 2015;41;lunes;220
2015;Octubre;6;6/Octubre/2015;42327874.00;$ 17,426,603.17;41.17%;37,778.00;$ 24,901,270.83;martes, 6 de octubre de 2015;41;martes;221
2015;Octubre;7;7/Octubre/2015;50887287.00;$ 18,350,340.24;36.06%;48,294.00;$ 32,536,946.76;miércoles, 7 de octubre de 2015;41;miércoles;222
2015;Octubre;8;8/Octubre/2015;35643466.00;$ 14,119,653.77;39.61%;27,720.00;$ 21,523,812.23;jueves, 8 de octubre de 2015;41;jueves;223
2015;Octubre;9;9/Octubre/2015;38252919.00;$ 15,832,685.00;41.39%;35,604.00;$ 22,420,234.00;viernes, 9 de octubre de 2015;41;viernes;224
2015;Octubre;13;13/Octubre/2015;43843039.00;$ 17,349,954.93;39.57%;50,314.10;$ 26,493,084.07;martes, 13 de octubre de 2015;42;martes;225
2015;Octubre;14;14/Octubre/2015;31002432.70;$ 12,946,017.24;41.76%;45,467.00;$ 18,056,415.46;miércoles, 14 de octubre de 2015;42;miércoles;226
2015;Octubre;15;15/Octubre/2015;36454926.00;$ 15,266,863.32;41.88%;25,004.00;$ 21,188,062.68;jueves, 15 de octubre de 2015;42;jueves;227
2015;Octubre;16;16/Octubre/2015;33455239.00;$ 12,353,830.03;36.93%;19,540.00;$ 21,101,408.97;viernes, 16 de octubre de 2015;42;viernes;228
2015;Octubre;17;17/Octubre/2015;1124135.00;$ 355,840.22;31.65%;1,416.00;$ 768,294.78;sábado, 17 de octubre de 2015;42;sábado;229
2015;Octubre;18;18/Octubre/2015;348392.00;$ 137,053.28;39.34%;386.00;$ 211,338.72;domingo, 18 de octubre de 2015;43;domingo;230
2015;Octubre;19;19/Octubre/2015;45577743.00;$ 17,324,053.14;38.01%;42,829.00;$ 28,253,689.86;lunes, 19 de octubre de 2015;43;lunes;231
2015;Octubre;20;20/Octubre/2015;42885698.00;$ 16,972,121.93;39.58%;42,731.00;$ 25,913,576.07;martes, 20 de octubre de 2015;43;martes;232
2015;Octubre;21;21/Octubre/2015;32762100.00;$ 14,404,498.33;43.97%;22,389.80;$ 18,357,601.67;miércoles, 21 de octubre de 2015;43;miércoles;233
2015;Octubre;22;22/Octubre/2015;43113230.00;$ 16,078,502.89;37.29%;42,984.00;$ 27,034,727.11;jueves, 22 de octubre de 2015;43;jueves;234
2015;Octubre;23;23/Octubre/2015;28720335.00;$ 9,965,767.79;34.70%;22,098.00;$ 18,754,567.21;viernes, 23 de octubre de 2015;43;viernes;235
2015;Octubre;24;24/Octubre/2015;5646875.00;$ 3,181,242.60;56.34%;8,501.00;$ 2,465,632.40;sábado, 24 de octubre de 2015;43;sábado;236
2015;Octubre;25;25/Octubre/2015;1066198.00;$ 277,167.99;26.00%;5,161.00;$ 789,030.01;domingo, 25 de octubre de 2015;44;domingo;237
2015;Octubre;26;26/Octubre/2015;60927135.00;$ 22,599,728.08;37.09%;48,720.00;$ 38,327,406.92;lunes, 26 de octubre de 2015;44;lunes;238
2015;Octubre;27;27/Octubre/2015;49141803.00;$ 15,613,232.52;31.77%;26,811.00;$ 33,528,570.48;martes, 27 de octubre de 2015;44;martes;239
2015;Octubre;28;28/Octubre/2015;58418637.00;$ 19,835,116.03;33.95%;44,309.64;$ 38,583,520.97;miércoles, 28 de octubre de 2015;44;miércoles;240
2015;Octubre;29;29/Octubre/2015;82106760.00;$ 24,174,772.17;29.44%;51,743.30;$ 57,931,987.84;jueves, 29 de octubre de 2015;44;jueves;241
2015;Octubre;30;30/Octubre/2015;124987646.00;$ 33,198,234.83;26.56%;75,753.96;$ 91,789,411.17;viernes, 30 de octubre de 2015;44;viernes;242
2015;Octubre;31;31/Octubre/2015;16831294.00;$ 6,094,910.46;36.21%;19,507.00;$ 10,736,383.54;sábado, 31 de octubre de 2015;44;sábado;243
2015;Noviembre;1;1/Noviembre/2015;44825.00;$ 17,240.32;38.46%;310.00;$ 27,584.68;domingo, 1 de noviembre de 2015;45;domingo;244
2015;Noviembre;2;2/Noviembre/2015;13783369.00;$ 4,079,204.28;29.60%;10,221.00;$ 9,704,164.72;lunes, 2 de noviembre de 2015;45;lunes;245
2015;Noviembre;3;3/Noviembre/2015;52203642.00;$ 22,512,211.37;43.12%;47,788.00;$ 29,691,430.63;martes, 3 de noviembre de 2015;45;martes;246
2015;Noviembre;4;4/Noviembre/2015;36600375.00;$ 13,980,821.49;38.20%;30,802.00;$ 22,619,553.51;miércoles, 4 de noviembre de 2015;45;miércoles;247
2015;Noviembre;5;5/Noviembre/2015;45685061.79;$ 18,134,581.99;39.69%;58,749.00;$ 27,550,479.80;jueves, 5 de noviembre de 2015;45;jueves;248
2015;Noviembre;6;6/Noviembre/2015;39028603.00;$ 14,895,578.88;38.17%;51,629.00;$ 24,133,024.12;viernes, 6 de noviembre de 2015;45;viernes;249
2015;Noviembre;7;7/Noviembre/2015;15717.00;$ 3,505.58;22.30%;13.00;$ 12,211.42;sábado, 7 de noviembre de 2015;45;sábado;250
2015;Noviembre;9;9/Noviembre/2015;43363749.50;$ 17,286,710.95;39.86%;47,142.00;$ 26,077,038.55;lunes, 9 de noviembre de 2015;46;lunes;251
2015;Noviembre;10;10/Noviembre/2015;42827236.54;$ 15,353,753.45;35.85%;64,756.00;$ 27,473,483.09;martes, 10 de noviembre de 2015;46;martes;252
2015;Noviembre;11;11/Noviembre/2015;41017352.00;$ 15,403,036.29;37.55%;47,195.00;$ 25,614,315.71;miércoles, 11 de noviembre de 2015;46;miércoles;253
2015;Noviembre;12;12/Noviembre/2015;38772202.00;$ 14,873,987.65;38.36%;56,908.00;$ 23,898,214.35;jueves, 12 de noviembre de 2015;46;jueves;254
2015;Noviembre;13;13/Noviembre/2015;47374720.00;$ 19,213,123.86;40.56%;48,887.00;$ 28,161,596.14;viernes, 13 de noviembre de 2015;46;viernes;255
2015;Noviembre;14;14/Noviembre/2015;1212576.00;$ 388,443.86;32.03%;1,515.00;$ 824,132.14;sábado, 14 de noviembre de 2015;46;sábado;256
2015;Noviembre;16;16/Noviembre/2015;45196324.00;$ 17,006,902.67;37.63%;47,586.00;$ 28,189,421.33;lunes, 16 de noviembre de 2015;47;lunes;257
2015;Noviembre;17;17/Noviembre/2015;33794301.00;$ 12,837,721.99;37.99%;28,821.00;$ 20,956,579.01;martes, 17 de noviembre de 2015;47;martes;258
2015;Noviembre;18;18/Noviembre/2015;58949824.00;$ 21,891,715.50;37.14%;58,683.00;$ 37,058,108.50;miércoles, 18 de noviembre de 2015;47;miércoles;259
2015;Noviembre;19;19/Noviembre/2015;50759596.00;$ 17,863,633.72;35.19%;54,796.00;$ 32,895,962.28;jueves, 19 de noviembre de 2015;47;jueves;260
2015;Noviembre;20;20/Noviembre/2015;45834399.82;$ 17,087,663.01;37.28%;41,087.00;$ 28,746,736.81;viernes, 20 de noviembre de 2015;47;viernes;261
2015;Noviembre;21;21/Noviembre/2015;994257.00;$ 310,574.61;31.24%;1,326.00;$ 683,682.39;sábado, 21 de noviembre de 2015;47;sábado;262
2015;Noviembre;23;23/Noviembre/2015;53577651.81;$ 21,196,663.79;39.56%;53,005.00;$ 32,380,988.02;lunes, 23 de noviembre de 2015;48;lunes;263
2015;Noviembre;24;24/Noviembre/2015;51045001.83;$ 22,052,416.90;43.20%;40,244.00;$ 28,992,584.93;martes, 24 de noviembre de 2015;48;martes;264
2015;Noviembre;25;25/Noviembre/2015;37685160.99;$ 14,627,155.00;38.81%;36,727.00;$ 23,058,005.99;miércoles, 25 de noviembre de 2015;48;miércoles;265
2015;Noviembre;26;26/Noviembre/2015;39760408.70;$ 15,280,388.72;38.43%;35,589.00;$ 24,480,019.98;jueves, 26 de noviembre de 2015;48;jueves;266
2015;Noviembre;27;27/Noviembre/2015;49034290.50;$ 19,555,294.34;39.88%;36,490.00;$ 29,478,996.16;viernes, 27 de noviembre de 2015;48;viernes;267
2015;Noviembre;28;28/Noviembre/2015;6397449.00;$ 2,173,060.54;33.97%;9,939.00;$ 4,224,388.46;sábado, 28 de noviembre de 2015;48;sábado;268
2015;Noviembre;30;30/Noviembre/2015;168458741.56;$ 36,601,949.81;21.73%;87,311.18;$ 131,856,791.75;lunes, 30 de noviembre de 2015;49;lunes;269
2015;Diciembre;1;1/Diciembre/2015;46302141.96;$ 15,919,034.70;34.38%;57,249.00;$ 30,383,107.26;martes, 1 de diciembre de 2015;49;martes;270
2015;Diciembre;2;2/Diciembre/2015;43533815.00;$ 16,903,355.99;38.83%;51,561.00;$ 26,630,459.01;miércoles, 2 de diciembre de 2015;49;miércoles;271
2015;Diciembre;3;3/Diciembre/2015;39557508.13;$ 13,749,102.40;34.76%;44,198.00;$ 25,808,405.73;jueves, 3 de diciembre de 2015;49;jueves;272
2015;Diciembre;4;4/Diciembre/2015;50893022.00;$ 18,853,260.47;37.04%;61,113.00;$ 32,039,761.54;viernes, 4 de diciembre de 2015;49;viernes;273
2015;Diciembre;5;5/Diciembre/2015;323022.00;$ 108,647.68;33.63%;444.00;$ 214,374.33;sábado, 5 de diciembre de 2015;49;sábado;274
2015;Diciembre;7;7/Diciembre/2015;12053867.00;$ 5,197,652.33;43.12%;6,704.00;$ 6,856,214.67;lunes, 7 de diciembre de 2015;50;lunes;275
2015;Diciembre;8;8/Diciembre/2015;96892.00;$ 28,549.65;29.47%;40.00;$ 68,342.35;martes, 8 de diciembre de 2015;50;martes;276
2015;Diciembre;9;9/Diciembre/2015;54991472.00;$ 21,496,550.48;39.09%;56,731.00;$ 33,494,921.52;miércoles, 9 de diciembre de 2015;50;miércoles;277
2015;Diciembre;10;10/Diciembre/2015;50832569.00;$ 17,593,714.10;34.61%;39,104.00;$ 33,238,854.90;jueves, 10 de diciembre de 2015;50;jueves;278
2015;Diciembre;11;11/Diciembre/2015;46696884.00;$ 17,211,814.01;36.86%;44,240.00;$ 29,485,069.99;viernes, 11 de diciembre de 2015;50;viernes;279
2015;Diciembre;13;13/Diciembre/2015;725876.00;$ 259,766.56;35.79%;964.00;$ 466,109.44;domingo, 13 de diciembre de 2015;51;domingo;280
2015;Diciembre;14;14/Diciembre/2015;50689367.00;$ 20,215,788.23;39.88%;51,838.00;$ 30,473,578.77;lunes, 14 de diciembre de 2015;51;lunes;281
2015;Diciembre;15;15/Diciembre/2015;42236903.00;$ 16,774,328.51;39.71%;38,615.24;$ 25,462,574.49;martes, 15 de diciembre de 2015;51;martes;282
2015;Diciembre;16;16/Diciembre/2015;51532750.00;$ 19,311,054.85;37.47%;44,510.00;$ 32,221,695.15;miércoles, 16 de diciembre de 2015;51;miércoles;283
2015;Diciembre;17;17/Diciembre/2015;51093246.00;$ 20,569,227.63;40.26%;47,705.00;$ 30,524,018.37;jueves, 17 de diciembre de 2015;51;jueves;284
2015;Diciembre;18;18/Diciembre/2015;45644573.00;$ 18,402,167.82;40.32%;46,658.00;$ 27,242,405.18;viernes, 18 de diciembre de 2015;51;viernes;285
2015;Diciembre;21;21/Diciembre/2015;40910298.81;$ 12,833,977.98;31.37%;23,789.00;$ 28,076,320.83;lunes, 21 de diciembre de 2015;52;lunes;286
2015;Diciembre;22;22/Diciembre/2015;50587333.00;$ 19,355,392.82;38.26%;73,262.00;$ 31,231,940.18;martes, 22 de diciembre de 2015;52;martes;287
2015;Diciembre;23;23/Diciembre/2015;40020460.35;$ 16,446,356.88;41.09%;31,413.00;$ 23,574,103.47;miércoles, 23 de diciembre de 2015;52;miércoles;288
2015;Diciembre;24;24/Diciembre/2015;86151196.00;$ 13,856,377.55;16.08%;53,384.00;$ 72,294,818.45;jueves, 24 de diciembre de 2015;52;jueves;289
2015;Diciembre;27;27/Diciembre/2015;98016.00;$ 39,922.65;40.73%;20.00;$ 58,093.35;domingo, 27 de diciembre de 2015;53;domingo;290
2015;Diciembre;28;28/Diciembre/2015;37053935.00;$ 14,819,332.52;39.99%;34,303.00;$ 22,234,602.48;lunes, 28 de diciembre de 2015;53;lunes;291
2015;Diciembre;29;29/Diciembre/2015;43076006.33;$ 15,190,056.43;35.26%;48,281.00;$ 27,885,949.90;martes, 29 de diciembre de 2015;53;martes;292
2015;Diciembre;30;30/Diciembre/2015;50952449.00;$ 19,045,396.13;37.38%;46,081.00;$ 31,907,052.87;miércoles, 30 de diciembre de 2015;53;miércoles;293
2015;Diciembre;31;31/Diciembre/2015;101964300.00;$ 28,026,872.21;27.49%;30,869.00;$ 73,937,427.79;jueves, 31 de diciembre de 2015;53;jueves;294
2016;Enero;4;4/Enero/2016;33587662.06;$ 13,012,935.87;38.74%;26,157.00;$ 20,574,726.19;lunes, 4 de enero de 2016;2;lunes;295
2016;Enero;5;5/Enero/2016;31063957.00;$ 12,200,145.80;39.27%;30,888.00;$ 18,863,811.20;martes, 5 de enero de 2016;2;martes;296
2016;Enero;6;6/Enero/2016;38619071.00;$ 15,282,340.15;39.57%;51,733.00;$ 23,336,730.85;miércoles, 6 de enero de 2016;2;miércoles;297
2016;Enero;7;7/Enero/2016;47722794.00;$ 16,951,129.68;35.52%;44,921.00;$ 30,771,664.32;jueves, 7 de enero de 2016;2;jueves;298
2016;Enero;8;8/Enero/2016;44442903.00;$ 15,751,605.15;35.44%;68,569.00;$ 28,691,297.85;viernes, 8 de enero de 2016;2;viernes;299
2016;Enero;9;9/Enero/2016;1206152.00;$ 517,396.93;42.90%;731.00;$ 688,755.07;sábado, 9 de enero de 2016;2;sábado;300
2016;Enero;11;11/Enero/2016;40314357.00;$ 15,136,488.46;37.55%;35,798.00;$ 25,177,868.54;lunes, 11 de enero de 2016;3;lunes;301
2016;Enero;12;12/Enero/2016;65419895.00;$ 27,170,833.28;41.53%;66,623.00;$ 38,249,061.72;martes, 12 de enero de 2016;3;martes;302
2016;Enero;13;13/Enero/2016;53645442.00;$ 20,093,423.23;37.46%;51,642.00;$ 33,552,018.77;miércoles, 13 de enero de 2016;3;miércoles;303
2016;Enero;14;14/Enero/2016;36213577.00;$ 14,597,425.02;40.31%;43,962.00;$ 21,616,151.98;jueves, 14 de enero de 2016;3;jueves;304
2016;Enero;15;15/Enero/2016;55572015.65;$ 17,109,064.68;30.79%;53,981.00;$ 38,462,950.97;viernes, 15 de enero de 2016;3;viernes;305
2016;Enero;16;16/Enero/2016;279752.00;$ 98,660.47;35.27%;814.00;$ 181,091.53;sábado, 16 de enero de 2016;3;sábado;306
2016;Enero;17;17/Enero/2016;645133.00;$ 197,216.16;30.57%;1,044.00;$ 447,916.84;domingo, 17 de enero de 2016;4;domingo;307
2016;Enero;18;18/Enero/2016;44181027.40;$ 16,199,768.99;36.67%;36,925.00;$ 27,981,258.41;lunes, 18 de enero de 2016;4;lunes;308
2016;Enero;19;19/Enero/2016;54218470.00;$ 18,119,899.88;33.42%;40,173.00;$ 36,098,570.12;martes, 19 de enero de 2016;4;martes;309
2016;Enero;20;20/Enero/2016;49320078.00;$ 19,005,631.34;38.54%;73,588.00;$ 30,314,446.66;miércoles, 20 de enero de 2016;4;miércoles;310
2016;Enero;21;21/Enero/2016;45648933.00;$ 18,774,850.49;41.13%;30,780.00;$ 26,874,082.51;jueves, 21 de enero de 2016;4;jueves;311
2016;Enero;22;22/Enero/2016;39169017.00;$ 14,284,578.78;36.47%;55,534.00;$ 24,884,438.22;viernes, 22 de enero de 2016;4;viernes;312
2016;Enero;23;23/Enero/2016;970724.00;$ 398,090.43;41.01%;4,704.00;$ 572,633.57;sábado, 23 de enero de 2016;4;sábado;313
2016;Enero;24;24/Enero/2016;683650.00;$ 229,582.03;33.58%;3,821.00;$ 454,067.97;domingo, 24 de enero de 2016;5;domingo;314
2016;Enero;25;25/Enero/2016;58465446.00;$ 20,722,645.29;35.44%;36,685.00;$ 37,742,800.72;lunes, 25 de enero de 2016;5;lunes;315
2016;Enero;26;26/Enero/2016;58866652.00;$ 18,146,874.00;30.83%;56,489.00;$ 40,719,778.00;martes, 26 de enero de 2016;5;martes;316
2016;Enero;27;27/Enero/2016;50994416.00;$ 19,649,770.74;38.53%;40,193.00;$ 31,344,645.26;miércoles, 27 de enero de 2016;5;miércoles;317
2016;Enero;28;28/Enero/2016;53832660.00;$ 19,182,025.43;35.63%;62,253.00;$ 34,650,634.57;jueves, 28 de enero de 2016;5;jueves;318
2016;Enero;29;29/Enero/2016;79895371.00;$ 20,636,308.18;25.83%;61,602.00;$ 59,259,062.82;viernes, 29 de enero de 2016;5;viernes;319
2016;Enero;30;30/Enero/2016;6527910.00;$ 2,580,318.71;39.53%;14,660.00;$ 3,947,591.29;sábado, 30 de enero de 2016;5;sábado;320
2016;Febrero;1;1/Febrero/2016;19891945.52;$ 8,355,152.58;42.00%;20,623.00;$ 11,536,792.94;lunes, 1 de febrero de 2016;6;lunes;321
2016;Febrero;2;2/Febrero/2016;48932105.00;$ 19,309,201.14;39.46%;73,385.00;$ 29,622,903.86;martes, 2 de febrero de 2016;6;martes;322
2016;Febrero;3;3/Febrero/2016;32713978.00;$ 11,943,077.53;36.51%;35,851.00;$ 20,770,900.47;miércoles, 3 de febrero de 2016;6;miércoles;323
2016;Febrero;4;4/Febrero/2016;58111583.00;$ 26,147,911.56;45.00%;46,624.00;$ 31,963,671.44;jueves, 4 de febrero de 2016;6;jueves;324
2016;Febrero;5;5/Febrero/2016;23769648.00;$ 9,469,177.17;39.84%;31,367.00;$ 14,300,470.83;viernes, 5 de febrero de 2016;6;viernes;325
2016;Febrero;6;6/Febrero/2016;198738.00;$ 54,458.22;27.40%;170.00;$ 144,279.78;sábado, 6 de febrero de 2016;6;sábado;326
2016;Febrero;8;8/Febrero/2016;31984114.00;$ 12,136,236.49;37.94%;24,758.00;$ 19,847,877.51;lunes, 8 de febrero de 2016;7;lunes;327
2016;Febrero;9;9/Febrero/2016;34007197.00;$ 13,256,391.50;38.98%;33,973.00;$ 20,750,805.50;martes, 9 de febrero de 2016;7;martes;328
2016;Febrero;10;10/Febrero/2016;43963160.00;$ 17,000,070.03;38.67%;58,855.00;$ 26,963,089.97;miércoles, 10 de febrero de 2016;7;miércoles;329
2016;Febrero;11;11/Febrero/2016;56719175.00;$ 22,572,671.13;39.80%;31,748.00;$ 34,146,503.87;jueves, 11 de febrero de 2016;7;jueves;330
2016;Febrero;12;12/Febrero/2016;40950099.00;$ 16,086,141.45;39.28%;37,058.00;$ 24,863,957.55;viernes, 12 de febrero de 2016;7;viernes;331
2016;Febrero;13;13/Febrero/2016;-309864.00;-$ 150,047.10;48.42%;515.00;-$ 159,816.90;sábado, 13 de febrero de 2016;7;sábado;332
2016;Febrero;15;15/Febrero/2016;24216701.00;$ 9,651,532.99;39.85%;21,275.00;$ 14,565,168.01;lunes, 15 de febrero de 2016;8;lunes;333
2016;Febrero;16;16/Febrero/2016;34914448.00;$ 12,310,370.17;35.26%;39,415.00;$ 22,604,077.83;martes, 16 de febrero de 2016;8;martes;334
2016;Febrero;17;17/Febrero/2016;51961255.00;$ 17,341,184.65;33.37%;39,041.00;$ 34,620,070.35;miércoles, 17 de febrero de 2016;8;miércoles;335
2016;Febrero;18;18/Febrero/2016;48859343.00;$ 16,537,245.86;33.85%;43,003.30;$ 32,322,097.14;jueves, 18 de febrero de 2016;8;jueves;336
